# Epoch Name JD Elevation T225 RMS Steve_offset_x Steve_offset_y Cal_f Cal_f_err JCMT_Offset_x JCMT_offset_y XC_off_x XC_Off_x_err XC_off_y XC_Off_y_err BA BA_err MA MA_err AC_amp AC_amp_err AC_sig_x AC_sig_x_err AC_sig_y AC_sig_y_err AC_theta AC_theta_err 
11 NGC1333_20170901_00048_450 2457998.2288194 55.0 0.079 0.1692 1.95048020217754 2.9890612231531577 1.0531591542298615 0.036777617773037036 -6.0 12.0 -6.049103774113405 0.10799849915511277 11.655395999485279 0.12108348517751974 1342142.038627445 19536.03019651253 -23189.08683493491 710.1124742051085 1457994.2508961088 94601.18657232965 3.945925092515027 0.3579718345384979 4.2696961838856335 0.43000881848839273 0.23819504779189524 0.7417202332996242
12 NGC1333_20170930_00036_450 2458026.9033796005 43.0 0.074 0.2452 2.2549169222565317 2.731096272542832 1.0294698714190396 0.04268685531171097 0.0 0.0 -0.06613192580488203 0.10011035079277997 0.0191467527132545 0.12049247122354241 1449953.3475230092 43244.47079016972 -26052.551203363906 1571.8873290607805 1620467.068584924 266418.6184261652 3.531401476305942 0.7225567898503495 4.291906844852374 1.136914533699361 0.10388194075320945 0.699525458894648
13 NGC1333_20180111_00027_450 2458129.880590301 50.0 0.074 0.1859 0.09595252751824626 1.8821702375919624 0.8698485521213305 0.04486570850733655 -7.0 14.0 -7.232639736762451 0.12514677560222923 13.988539540815168 0.13658292461335153 1577884.2680853975 38678.81551007932 -28257.875841347428 1405.930953912355 1797956.4427799904 227028.83610320804 3.8976135307655215 0.6954255304741513 3.6893079668084923 0.6137757755959369 1.6990290344656533 1.8778464708566314
14 NGC1333_20180208_00013_450 2458157.7943403013 51.0 0.099 0.3987 1.5660071802457416 3.0679288291436535 0.9475607044321791 0.059152579121635386 -8.0 12.0 -7.866920880636258 0.12689189055325312 12.008849205597812 0.14315657493192377 1696495.9485780247 63630.326326097405 -26934.095310136938 2312.8899854667884 1870015.558542217 431736.9195937876 4.052863571564859 1.323028969055167 4.343590381996282 1.5435217884028414 0.37388316870651145 3.2525109093988287
15 NGC1333_20180311_00010_450 2458188.704490699 56.0 0.101 0.6911 3.0319961398600594 3.2882299461657625 0.5217440154657016 0.01967930446178569 -6.0 12.0 -6.160833957746661 0.16396474518962773 11.873954129190736 0.18356798626506976 1848022.6746146053 184124.97863118176 -27879.483339887873 6692.733602115279 2155899.7855753866 1345642.2597717643 3.7402610347675784 3.0405861359884216 4.334878011215139 4.205554737418541 0.3346728696989826 3.8961972645795133
16 NGC1333_20181022_00031_450 2458413.8839236014 53.0 0.077 0.1169 0.5576613708344269 0.9974863214244678 1.8125004324954925 0.06734300707463378 0.0 1.0 -0.15539886401631975 0.1081872564838308 0.7835461008322682 0.1262460637481013 1384632.1956166117 17510.516531977504 -23156.742944032205 636.4873675543337 1474897.3885321023 64916.23312067848 4.677788966716803 0.3536871718405423 3.9687132010738377 0.24198229896111126 1.9004346962104877 0.263602648805083
17 NGC1333_20181120_00018_450 2458442.7812616006 46.0 0.058 0.06771 0.5315124125330443 3.022151951779231 1.3822177287065125 0.015873574681539746 0.0 3.0 0.14193948146862567 0.1026740315115038 2.807861247172241 0.12107237999153787 1378551.7593813005 13556.96840769029 -20961.48453285415 492.78038260173474 1433007.4827365119 46420.340207071844 4.346400819172584 0.22084948097496312 5.089476495373428 0.3299100474815274 0.18334065819913578 0.20777847639247338
18 NGC1333_20181120_00021_450 2458442.8163425997 60.0 0.054 0.06348 1.3333470239096679 0.3950905256880516 1.1804633638306277 0.025341340820478807 -8.0 14.0 -8.061730841246003 0.09716411603772233 14.307831745984515 0.1199710803211852 1501022.3609446276 18475.10328099983 -24131.985109448568 671.5489940368649 1586648.7846913757 59577.443728156904 4.0135269439800405 0.21410111919799946 4.9623464964452175 0.36431921180092713 3.276358653926633 0.16654580819140696
19 NGC1333_20181221_00044_450 2458473.9349421 50.0 0.067 0.09849 -0.468150496265145 0.7804210055844634 1.4388981389069082 0.029006522330792435 -7.0 12.0 -7.025951967192725 0.12738015785657952 11.61427035304689 0.13289388367749294 1303607.334287567 11463.34490535685 -19119.5544565703 416.67954890685814 1347937.8801625073 43769.337692686015 5.112031717845025 0.29365968377704726 4.556732790806823 0.22983582076870246 2.4460595017746636 0.3674502180706435
20 NGC1333_20190118_00031_450 2458501.8439815007 55.0 0.051 0.06044 2.698689702820862 4.434609199040164 1.1913573148967262 0.028258670815585214 -8.0 12.0 -8.227172994863622 0.13184124818528095 12.033818289278997 0.13324923995539895 1410523.0268664255 12044.791245001756 -19877.090154183607 437.81446666255096 1449308.0458075912 51026.20966010374 5.2546977466094065 0.3445808655929211 4.731887628037366 0.27298818229720884 2.5188655986137842 0.4510238039858538
21 NGC1333_20190226_00022_450 2458540.7471296005 54.0 0.051 0.09422 -0.29465329521039274 0.27745007455776843 0.9961600926537617 0.027834821122602698 -6.0 15.0 -6.31552450799029 0.1003979128661465 14.642954419243324 0.11231438599298049 2486115.061555941 50731.43870617426 -30237.904657203966 1844.030109479812 2541839.132159706 289958.4708933041 4.848520987802974 0.9471029109339704 6.214446437749408 1.7082648072945594 0.5785475985860913 0.6982403115815204
22 NGC1333_20190327_00015_450 2458569.719803199 37.0 0.07 0.3414 -0.7148224418440219 4.265326338538073 0.8655152515003167 0.020634838973970084 -8.0 11.0 -8.176309487475464 0.12569656453697003 10.990783213244072 0.13668206014373602 1265249.9997103268 15929.70113030332 -20854.616919049688 579.0265208111985 1351896.8882667911 73101.52649442914 4.138002756151317 0.3240924429232999 4.4753477986544095 0.38706835496362096 3.511711630214282 0.6916889783501089
23 NGC1333_20190909_00065_450 2458736.1972454004 58.0 0.066 0.1301 -0.09797681783113253 2.7008919887438765 0.9784448428562199 0.04484106085705442 -1.0 3.0 -0.911598411440707 0.16562658688439816 2.631146909927793 0.15632667037482811 2028995.7679173944 71386.70939331343 -29624.411023685127 2594.8257023156866 2164459.162058239 464232.1087072143 4.714564898895754 1.7475424042499015 4.385514724819706 1.4706989150998206 2.809873385231776 3.1059159140210904
24 NGC1333_20191009_00028_450 2458765.9240625016 57.0 0.1 0.3896 -0.043861178829252494 0.25202007071405724 0.8857327892767879 0.04572215181396519 0.0 -1.0 -0.0533771244372474 0.14174854311747204 -1.1120727149805703 0.1477197474342201 1455293.6279398163 50973.28558182262 -25207.874379520286 1852.8209620704022 1635270.8312674945 343832.5909888115 3.7512040209542303 0.9929931306169709 4.086347848158761 1.155154213485878 3.978446046564825 2.4607328310407275
25 NGC1333_20191111_00029_450 2458798.7905092984 43.0 0.091 0.3185 1.1646323360446342 -2.155163732254 1.1385634892574914 0.06948118791669443 -1.0 1.0 -1.0831009051346427 0.10955139151940323 0.4824787021631778 0.12947257567451206 1359648.4587320003 15153.789425310997 -20400.840903305132 550.823011409794 1416076.480096403 53591.110401330545 5.209209654560169 0.38358390433217887 4.297881538288953 0.24421626576516348 5.1275323061637845 0.22563067119435687
26 NGC1333_20191219_00019_450 2458836.7171990983 52.0 0.041 0.07564 0.16266208969121648 0.8305983941236211 0.9817105650121213 0.02353230701682929 -9.0 12.0 -9.139292947550189 0.12596360572907964 11.840080799477619 0.13214527880092897 1314437.2977015246 13710.016277891245 -20861.78759923263 498.34349994084357 1389367.7842648705 54502.986625279926 4.321046011808972 0.2458438171178903 4.602874672546737 0.2788498281749864 3.982877179025667 0.7288160598505278
