# XC11_off_x XC11_off_y XC13_off_x XC13_off_y XC15_off_x XC15_off_y BA_5 MA_5 BA_6 MA_6 BA_7 MA_7 AC11_amp AC11_sig_x AC11_sig_y AC11_theta AC13_amp AC13_sig_x AC13_sig_y AC13_theta AC15_amp AC15_sig_x AC15_sig_y AC15_theta 
2.823960641119758641e+00 3.848771877807777297e+00 3.380583623197984444e+00 4.741223865344135646e+00 3.834701840215867907e+00 5.503301210705429547e+00 7.086449996662189665e-01 6.064171740487365625e+00 7.845287039476379620e-01 5.473345528994260079e+00 8.430548676320118728e-01 5.039150249641692447e+00 1.921262833056978314e+00 4.720529029962942325e+00 1.991328038339937834e+01 3.270088039455080864e+00 1.641735289720255953e+00 3.146789626545450247e+00 1.274429371892470364e+01 2.302335634247622664e+00 1.645984134943040411e+00 2.464947317730248777e+00 1.119399279206811570e+01 1.923187228168828700e+00
2.981707637208967476e+00 4.170394390999567769e+00 3.536880661206929233e+00 5.049174556281246673e+00 3.992479156094393300e+00 5.808535541182061834e+00 6.475098020896842277e-01 5.541012247126555934e+00 7.234062765225295344e-01 5.046918578815070333e+00 7.831791939863395058e-01 4.681258311010654261e+00 1.845200661065897751e+00 4.725693737323130250e+00 1.823330426498907642e+01 3.437119893638661772e+00 1.605452424141017964e+00 3.225956909723887378e+00 1.234095965946332285e+01 2.439192568613050671e+00 1.619525868830986814e+00 1.103927696447770757e+01 2.589887346223895381e+00 2.037795702329042946e+00
3.039377038637241402e+00 4.296976304850842254e+00 3.569785364039020692e+00 5.161058864501180565e+00 4.015111638382384385e+00 5.918101232393206956e+00 7.609740767531480987e-01 6.511973388219398196e+00 8.216359583413554990e-01 5.732228047626592549e+00 8.655808588069363596e-01 5.173793730899594934e+00 1.813367197833155808e+00 4.361897720543499446e+00 2.184497765754636234e+01 2.935600194815485509e+00 1.587806040655757256e+00 3.039291065136299874e+00 1.412988462906274201e+01 2.163124549984160705e+00 1.617182232449558610e+00 2.451902644695758138e+00 1.254823749627599838e+01 1.863433590609912427e+00
3.038870354200972290e+00 4.197807428575380584e+00 3.586502647429871349e+00 5.093406720286147937e+00 4.050132664642949187e+00 5.884757362966181127e+00 7.216224219117829408e-01 6.175224948993744967e+00 7.842532911799007245e-01 5.471424050159531483e+00 8.308947330437173040e-01 4.966466046419556690e+00 1.826311719412743617e+00 4.611890126828190439e+00 2.111565735037480351e+01 3.160828698431661365e+00 1.589984775758316093e+00 1.537467560994014093e+01 2.847897236978933044e+00 2.292959199251261460e+00 1.621469933640754979e+00 1.218232551959583176e+01 2.602085582210217574e+00 1.966537828043859681e+00
3.063860049029530241e+00 4.205792007543060151e+00 3.583743983171970626e+00 5.066759295708231470e+00 4.016140499685453946e+00 5.811585702481699478e+00 7.509446940694373129e-01 6.426147739388110125e+00 8.123393862804016985e-01 5.667369626070783539e+00 8.574263766430439970e-01 5.125052401616481568e+00 1.859292738885334639e+00 4.663219761463777147e+00 2.291557453473547667e+01 3.098138612456326157e+00 1.599159409092176798e+00 3.169612445638082310e+00 1.443269901203358074e+01 2.231331290298259162e+00 1.608770981743223416e+00 2.510738508473980612e+00 1.256620780713987884e+01 1.891167680243307725e+00
2.837116644053857328e+00 4.024351440632269572e+00 3.384034186588750437e+00 4.914718189214148047e+00 3.815680952109648416e+00 5.645916188412511971e+00 7.036779413768062819e-01 6.021666481174290375e+00 7.695553791757222539e-01 5.368882552836162780e+00 8.183683178380671830e-01 4.891592540975158165e+00 1.818964105311811075e+00 4.796578879567070075e+00 2.324354846136200692e+01 3.051948146788452831e+00 1.546899498717237753e+00 3.205554952495363263e+00 1.444137872017321556e+01 2.184726696084163589e+00 1.534236941635404916e+00 2.490098737753515756e+00 1.232925246337726577e+01 1.831091145408754395e+00
2.930664069864806542e+00 4.145263466480518133e+00 3.493854784532864688e+00 5.054650901811555741e+00 3.952369792940813031e+00 5.831955477584589431e+00 6.683178983329568501e-01 5.719075833654143182e+00 7.420078132678918914e-01 5.176694077088914270e+00 7.990203160703603924e-01 4.775944690399234638e+00 1.819601931055010668e+00 2.121061782359927861e+01 4.128335294022764224e+00 3.229348978464274822e+00 1.581989808669364450e+00 3.155108695575602251e+00 1.278384896577656171e+01 2.315419709142158666e+00 1.596126581494955454e+00 2.504898856284533348e+00 1.154881050506159212e+01 1.947816253021399158e+00
3.037609636677403024e+00 4.145955621796434620e+00 3.598118632146961371e+00 5.062145537409406870e+00 4.049015750454695528e+00 5.835250610498697199e+00 6.539803223343559901e-01 5.596383196159976592e+00 7.246287843826968444e-01 5.055447536864472013e+00 7.785139414739250530e-01 4.653372887775915956e+00 1.813078501094761874e+00 4.638220647118750151e+00 1.859607949544946237e+01 3.331574790216712323e+00 1.599441586532087234e+00 1.430967141682595667e+01 2.904600411457238351e+00 2.429483215593518874e+00 1.619153422497743300e+00 1.148653388843990442e+01 2.633803176952617342e+00 2.057636413247944773e+00
2.789348992763730273e+00 3.900554249351778857e+00 3.279766483977079261e+00 4.716038422147325271e+00 3.685502182305496532e+00 5.415811503340920652e+00 7.469511942755946432e-01 6.391973715166574976e+00 8.174810619997842087e-01 5.703241046998638097e+00 8.709425655294856794e-01 5.205841928411715891e+00 1.881402989630329259e+00 4.944008760802253377e+00 2.573396964538941489e+01 3.090771370328895262e+00 1.535244738455150859e+00 3.100887281092843395e+00 1.455087519393683237e+01 2.088439506981627503e+00 1.503168311664629275e+00 1.173573381097622459e+01 2.373382118773762262e+00 1.705981474321612623e+00
2.922396828722421347e+00 4.023238209290204814e+00 3.499522130197028957e+00 4.959485137466158378e+00 3.962385892995598624e+00 5.745436603133237341e+00 7.163620343657344236e-01 6.130209565461218091e+00 7.892747982358224723e-01 5.506457131000868088e+00 8.442184920686320870e-01 5.046105563682595552e+00 1.899410863881288103e+00 2.236843469069804513e+01 4.141385276431512885e+00 3.196831859026880718e+00 1.650185089299491592e+00 1.479639551758190663e+01 2.834210691807865334e+00 2.305426846583720657e+00 1.664241422878976584e+00 1.162766438669079605e+01 2.550006185217944754e+00 1.949703348324927754e+00
3.048806308006553056e+00 4.160895855171405699e+00 3.580198881786162524e+00 5.031038808460137624e+00 4.023442414569428749e+00 5.790747195881254861e+00 6.329544098491672877e-01 5.416455582755072662e+00 7.068157780281986158e-01 4.931173263980772603e+00 7.640581345146175707e-01 4.566966961325993779e+00 1.784985386856710265e+00 4.582455944193661423e+00 1.754120556344805593e+01 3.360908264652422872e+00 1.565093587709502243e+00 3.178602495634878178e+00 1.213006062134492069e+01 2.417434626323924363e+00 1.583345034720728961e+00 2.539074259860011562e+00 1.109731195498864587e+01 2.035791140591916903e+00
2.933728499275837009e+00 4.168346863434484462e+00 3.493570956288071461e+00 5.087681501363175762e+00 3.956183729393277115e+00 5.877871905679291409e+00 7.259295516318541308e-01 6.212082875847216634e+00 7.928959436577729392e-01 5.531720390901370799e+00 8.423710541489120018e-01 5.035062871229632364e+00 1.809439395091617664e+00 4.629098465504459803e+00 2.333240142803724027e+01 2.999745744227723332e+00 1.560223379244015440e+00 3.154163129865931392e+00 1.493670876641456324e+01 2.165097048499340371e+00 1.573188941108779826e+00 1.295831353931936114e+01 2.541194639066629790e+00 1.842204130908820625e+00
