# Epoch JD Elevation T225 RMS Cal_f Cal_f_err JCMT_Offset_x JCMT_offset_y B_5 B_5_err m_5 m_5_err Covariance XCorr_offset_x, XCorr_offset_y
23.0 2458044.697268501 58.0 0.099 0.01105 1.0072178152470819 0.01635217623962752 -7.0 13.0 1.029297813738066 0.002306972246355731 -0.0012972984429773238 0.00015233265799029358 -3.051488672262749e-07 -5.293469966949743 14.18869353781733
24.0 2458065.703692101 36.0 0.081 0.01241 0.9239727185281958 0.018023758351687805 -2.0 -5.0 1.0979541713025307 0.0013124409230344527 -0.0022929526862489613 8.666233790957961e-05 -9.876124161027826e-08 0.9164909713448424 -0.8835987793594313
25.0 2458188.114965301 46.0 0.092 0.01085 0.9945159072821935 0.004367186076046343 8.0 7.0 1.1032245307937998 0.001385447509857516 -0.0020651615993514663 9.148307034832861e-05 -1.100543426786413e-07 0.9812397396613335 1.8051187469391436
26.0 2458208.083495401 53.0 0.078 0.009778 1.0370948694561686 0.00970476136539694 -12.0 13.0 1.0564076472565886 0.004220331161797308 -0.0029334125384070653 0.0002786744469731803 -1.021221773483254e-06 -4.101842422937125 14.16635879937894
27.0 2458234.1558911987 63.0 0.064 0.008969 1.1402509528415707 0.011613313119822392 10.0 8.0 1.1352121658052354 0.0030120584618833946 0.0013614391664700243 0.00019889049252643344 -5.201801723345868e-07 1.685112887351778 1.762497834590448
28.0 2458283.877280101 54.0 0.093 0.009702 1.031902197038378 0.014594653976374456 -6.0 14.0 1.0609414102864339 0.0012493764817691033 -0.0007136145616961631 8.249808427316652e-05 -8.949804590411185e-08 -3.8002754315771767 14.388309730546439
29.0 2458307.7979050986 49.0 0.1 0.01107 0.9992424656803479 0.012254872492221304 -10.0 10.0 1.0522713459992041 0.004044491025963946 -0.0021832347489363357 0.0002670634902856332 -9.378962040002943e-07 -4.3733886182483275 14.258244680981079
30.0 2458371.807847202 56.0 0.084 0.009402 1.0208690291111107 0.005719324308346787 -12.0 13.0 1.037921851488163 0.0024097046669061266 -0.0009789457282332967 0.00015911622874393634 -3.329313458928044e-07 -717.3037357061039 -1253.8348157543253
31.0 2458378.7663541995 61.0 0.093 0.009358 1.0461095872620656 0.00455854726172142 3.0 26.0 1.0608046410765213 0.0017606951391119742 0.0008393882761184024 0.00011626118624456346 -1.777441426242678e-07 -262.0255212348014 -1361.069680614825
32.0 2458393.7101273015 66.0 0.088 0.009415 1.0544453680955925 0.008932261230097346 4.0 26.0 1.165392237254828 0.002684868324719175 0.0015565805367415914 0.000177285646303455 -4.133071829519301e-07 6.946348399344998 -1353.1831880509847
33.0 2458414.7415394 40.0 0.099 0.01219 0.986770971710552 0.007380806267527172 -13.0 -13.0 1.0786585940966527 0.0005647499565585137 -0.000557770214921316 3.729123651968523e-05 -1.8286870186783105e-08 -0.788812320774241 -0.6836008232120605
34.0 2458424.713460598 42.0 0.108 0.01438 0.9169204225858513 0.011503840419328863 -13.0 -12.0 1.0576700597353916 0.0009316991317106246 -0.0015854639876220489 6.152141570753583e-05 -4.97712312359424e-08 -2.068871117756146 -0.7634522288280721
35.0 2458520.173564799 34.0 0.062 0.009652 1.1111717627397073 0.006946143170971714 -6.0 -8.0 1.0662112626559805 0.0020538208433505123 -0.0007781896958838352 0.00013561667697318907 -2.418532935162402e-07 0.06208037867486382 -0.7277456855121329
36.0 2458531.1505903006 37.0 0.034 0.00898 1.1114075843501063 0.005981110781412121 10.0 7.0 1.0611688440586764 0.000995074153002181 -0.0007669870982823318 6.57061553193459e-05 -5.6772480588645416e-08 1.9097288285040293 1.027290671912084
37.0 2458541.1382060014 42.0 0.08 0.01073 1.0462934034452902 0.008420562664253999 8.0 6.0 1.0477214044569934 0.0015625143797795076 -0.0009234703729008586 0.00010317504425260649 -1.3998291759275665e-07 0.8345400758243215 0.9195605045054549
38.0 2458553.140810199 54.0 0.111 0.01286 0.9700442616863494 0.011825288735824216 10.0 8.0 1.0527123179355016 0.0012240463530330393 -0.001098172051736901 8.0825517589137e-05 -8.590584689651966e-08 1.7270315329524522 0.8733750860595535
39.0 2458560.1232986003 52.0 0.049 0.01033 1.129373085089556 0.008764233816703921 -12.0 -11.0 1.0416578436384878 0.001574321560857693 -0.0012469032473321207 0.00010395468442106357 -1.4210647573243404e-07 -0.7609387758733703 -0.6253671059319288
40.0 2458568.1048148014 55.0 0.086 0.008588 1.1044698849938377 0.00711842335001588 -23.0 0.0 1.037760108416289 0.0018449681161166003 -0.001636596314416927 0.00012182586400690714 -1.9516626307713748e-07 1.616321731806778 7.803794448459456
41.0 2458582.010775499 37.0 0.069 0.01128 1.1000883162362354 0.010978553254253036 10.0 7.0 1.0452212134186178 0.0016476711457715251 -0.002052110651776795 0.00010879805988839914 -1.556567904835046e-07 2.670149557253154 0.9973615568552532
42.0 2458596.0287846997 54.0 0.117 0.0114 1.0349403955064287 0.007312202485764966 0.0 21.0 1.0865379427919084 0.0030483224346183873 -0.0004656292769344983 0.00020128509863162418 -5.327812692992332e-07 -3.9593851732050496 12.706838879986776
43.0 2458611.019340299 64.0 0.087 0.008613 1.1589284987064195 0.0071548865294905365 -20.0 28.0 1.0192986231775634 0.003322330206133829 -0.0020022314533849617 0.0002193781829972443 -6.328672162597749e-07 -3.4623390111411254 11.833496532624736
44.0 2458627.9420948997 56.0 0.112 0.01091 1.0596261317463713 0.006535648355377495 11.0 8.0 1.046790684264137 0.0022962107346459525 -0.002503226507915548 0.0001516220568442263 -3.02308601287265e-07 2.5723538242941117 1.738084680574019
45.0 2458643.1015856005 43.0 0.122 0.01389 0.9918103745372108 0.01019333397736521 5.0 28.0 1.06783053082934 0.001921772229974149 -0.0005138297623952237 0.00012689734174900944 -2.1175362686989323e-07 -1.4696184949997644 -1269.057847297123
46.0 2458675.9218286984 69.0 0.058 0.008294 1.1353974641359597 0.008764116722215996 -4.0 20.0 1.0399388851635647 0.001634374347464253 -0.001749668631064738 0.0001079200553468131 -1.5315460913983543e-07 -476.14408792594986 -1391.3027442292034
