# Epoch JD Elevation T225 RMS Cal_f Cal_f_err JCMT_Offset_x JCMT_offset_y B_5 B_5_err m_5 m_5_err Covariance XCorr_offset_x, XCorr_offset_y
23.0 2458424.8409722 49.0 0.102 0.009569 1.128606897613619 0.04646195988537709 2.0 8.0 0.8509624467557748 0.006266491136880894 -0.001933565335686005 0.0004137852800744386 -2.2515201869271615e-06 0.9505924215793584 -2.932992179566128
24.0 2458455.7231481 36.0 0.063 0.008093 1.2041026311459557 0.047114195975759166 2.0 -2.0 0.9031131425072688 0.006065920719099137 -0.0013553306892262196 0.00040054135733136635 -2.1096989030070183e-06 1.883227977831183 0.05254145097609353
25.0 2458486.698275499 56.0 0.072 0.008883 1.1289059491130808 0.02849056052209625 -1.0 15.0 0.886720654050464 0.00831585992070912 -0.0011457142304940326 0.0005491080228812965 -3.964983064268178e-06 -3.8724269645206277 9.778518613992588
26.0 2458523.791342601 58.0 0.053 0.008048 1.0955774050671587 0.0314341136500351 -2.0 27.0 0.9922146933329415 0.006899387695343467 -0.001358633319522573 0.0004555763571385122 -2.729280084563559e-06 -3.3802290158918424 16.16953615632201
27.0 2458552.762164399 43.0 0.088 0.01251 0.895188145511681 0.03229429370659915 0.0 30.0 1.185580052579808 0.010772541696787732 -0.00028270660304596795 0.0007113262617017307 -6.65370298667858e-06 -2.0733235125388205 16.570567078367958
28.0 2458584.6806597 40.0 0.111 0.0188 0.7654052189468795 0.03411116330657447 1.0 7.0 0.9223104914079737 0.0059548616539348755 -0.0024471926928508747 0.00039320796725648147 -2.033154414627181e-06 0.8086629259372273 -1.0594693976848077
29.0 2458677.133749999 44.0 0.118 0.01234 1.0770667906359506 0.03334687057096391 0.0 0.0 0.8683032001165792 0.005259308707222825 -0.002043594498046586 0.0003472796276370162 -1.5859312281836282e-06 0.954277340798825 -1.0195019422473592
30.0 2458708.0774769 52.0 0.107 0.01008 1.1103867005451298 0.035420181832588944 -4.0 -11.0 0.8667991892854429 0.006454224327765769 -0.0018248598782521041 0.0004261815926072164 -2.3884443195874824e-06 0.8749510497892743 -3.1793683861809825
31.0 2458736.053796299 67.0 0.065 0.008953 1.15884590870095 0.024803308040494805 -1.0 -11.0 0.9463660200001509 0.006686742460837003 -0.000494898849623393 0.0004415350769035542 -2.5636349887244382e-06 0.27778700434572556 -1.9134922754014951
32.0 2458765.9620948993 64.0 0.096 0.01013 1.0343429435763982 0.026478601040714207 1.0 0.0 0.8666268444668497 0.006235929740965584 -0.002486988799206946 0.00041176726986735606 -2.2296126355495605e-06 1.0591642400948444 -0.08717053626955362
