# XC11_off_x XC11_off_y XC13_off_x XC13_off_y XC15_off_x XC15_off_y BA_5 MA_5 BA_6 MA_6 BA_7 MA_7 AC11_amp AC11_sig_x AC11_sig_y AC11_theta AC13_amp AC13_sig_x AC13_sig_y AC13_theta AC15_amp AC15_sig_x AC15_sig_y AC15_theta 
6.296909340006362044e+00 3.596334927861589925e+00 8.663093954529884400e+00 4.895522314293846655e+00 1.105033723597407480e+01 6.176042080214430463e+00 7.177814869230697559e-01 2.381314510621644676e+00 8.695582562298523888e-01 2.473853414153860619e+00 1.009196499703070238e+00 2.586876313672156424e+00 4.618552005006501204e+00 8.314737207476181169e+00 8.615741254067408761e+00 7.574928965967933436e+01 5.440169871529101364e+00 8.644725378087331435e+00 7.949718448684452099e+00 4.816134333412755097e+01 6.258388330713837711e+00 9.364964069562056181e+00 7.919479507789279893e+00 1.964423304998037523e+01
5.952300137763376853e+00 3.579538439954244922e+00 8.251850040458030833e+00 4.870622868748132994e+00 1.061857860331593173e+01 6.148013053982160692e+00 7.598520452210856257e-01 2.520887958155415554e+00 9.352846263403858940e-01 2.660841936314561451e+00 1.095928388731330916e+00 2.809196399844479775e+00 4.478779493596974248e+00 6.495202192789903073e+00 8.710728382101338596e+00 1.203876520748217160e+01 5.327489481572930785e+00 8.997931781797028350e+00 6.396399650778844759e+00 1.244291649214615347e+01 6.219838692678499648e+00 6.326291578665543369e+00 1.013704140284805533e+01 8.896233060025645401e+00
6.059616199286565141e+00 3.731281556611850458e+00 8.257713194083937225e+00 4.966005803809022012e+00 1.052353638004643166e+01 6.185221981454589901e+00 8.263787168638798697e-01 2.741597096291941593e+00 9.794043334123028188e-01 2.786360454509849482e+00 1.120013849614655888e+00 2.870934710223966846e+00 4.292993964420018571e+00 6.087415988151103186e+00 8.891632700498556474e+00 9.203083806399686040e+00 5.076148246925525243e+00 5.922865688402975337e+00 9.192534666268654675e+00 1.025805262303148879e+01 5.923370225373620457e+00 9.635036547662124917e+00 6.259236314887550279e+00 7.799439231727705035e+00
6.226888905704370814e+00 3.633351764202211953e+00 8.592258504356992788e+00 4.941126914792335789e+00 1.102153646854146629e+01 6.245438844610360363e+00 7.027362751745042102e-01 2.331400475900293756e+00 8.755715013211460285e-01 2.490960851283949395e+00 1.037373301235451128e+00 2.659101970743238397e+00 4.535487390092663773e+00 7.332316011027946168e+00 8.330850826596345016e+00 2.603012559405616244e+01 5.412191675585101613e+00 8.597007716637181218e+00 7.095444205511243219e+00 2.209953605092894335e+01 6.294537098962820210e+00 9.461422020207468364e+00 7.302702340217291699e+00 1.318246302699089334e+01
5.778392140506110053e+00 3.518314333212603451e+00 8.095296409479731281e+00 4.828812923496712983e+00 1.049342869495873387e+01 6.127137239361395871e+00 7.461173930159908929e-01 2.475321843058619908e+00 9.059451560662333813e-01 2.577372462033427514e+00 1.053858769698469144e+00 2.701359207573149401e+00 4.327406820583624025e+00 6.581265479510503447e+00 8.867275617796323672e+00 1.146670882269714475e+01 5.173696629639076505e+00 6.374879299410848965e+00 9.097261934445045384e+00 1.320713044038648221e+01 6.077271188464228757e+00 6.432057327568823091e+00 9.927215138636999114e+00 9.816077291483479073e+00
6.047851461988526189e+00 3.622727528245127893e+00 8.425305897868778260e+00 4.955090393334452337e+00 1.087543029213074419e+01 6.277313229001673989e+00 7.226297298762228705e-01 2.397399077367365905e+00 8.922884622709378322e-01 2.538519811716783536e+00 1.047168566358816832e+00 2.684210202469489381e+00 4.483282878183516118e+00 7.105696907599446277e+00 8.764979114840008023e+00 1.606263734905549256e+01 5.398756464523450482e+00 8.975504435691940230e+00 7.034644627043706855e+00 1.787669325340887738e+01 6.316195601158805850e+00 6.947780985176514434e+00 1.011317150250425279e+01 1.212752563994186872e+01
5.857498248643487671e+00 3.459300679709222948e+00 8.212155958698595271e+00 4.760514105748168134e+00 1.063394899137346883e+01 6.053669737488506897e+00 6.646196799423442769e-01 2.204944705197948274e+00 8.186549491766972331e-01 2.329035854068378875e+00 9.657609765708357052e-01 2.475537882412985002e+00 4.275474034941197488e+00 8.936464426069925082e+00 7.402076782977622393e+00 2.081695312697861411e+01 5.092891622479779556e+00 8.676901925442045638e+00 7.180784306176756004e+00 2.226309308510236207e+01 5.963114874848837843e+00 6.966894272729708071e+00 9.644271406040266115e+00 1.394869086503055833e+01
6.205169920192868283e+00 3.644013608624543377e+00 8.581372441766966119e+00 4.968987952118404827e+00 1.101826760740980227e+01 6.287464847226746478e+00 7.029281129930817773e-01 2.332036907362948774e+00 8.823146826195522596e-01 2.510144878246503009e+00 1.045382629348010850e+00 2.679632314570896234e+00 4.486174378881424119e+00 6.941437190808355417e+00 8.251569437603242463e+00 2.009692301783277557e+01 5.353998069773853175e+00 6.768877155227406739e+00 8.926069988746890616e+00 1.775214930775404554e+01 6.227712341673446339e+00 9.726726478361060302e+00 7.148157622259702748e+00 1.134177967061373060e+01
5.969573982277776913e+00 3.544784050929861152e+00 8.384289750331049618e+00 4.893243896942185422e+00 1.085774663993517031e+01 6.223508049270877862e+00 7.079267435508980189e-01 2.348620375461335730e+00 8.714589506220414838e-01 2.479260815788696615e+00 1.024531878897210868e+00 2.626185497671588820e+00 4.448337002894989567e+00 9.014515903761299853e+00 7.217254989262309905e+00 1.764899107803239886e+01 5.332542888408861259e+00 7.097048983057098859e+00 9.141377165160580631e+00 1.994582298973765688e+01 6.228221319666326750e+00 7.100161341387031477e+00 1.002066054449548282e+01 1.346621638699574142e+01
6.113987848447181683e+00 3.565635920607204135e+00 8.560375870167090895e+00 4.921857657732550351e+00 1.106856636368461189e+01 6.270064285133798876e+00 7.095744988573911005e-01 2.354086991532968742e+00 8.802905593283301133e-01 2.504386328391960070e+00 1.039110494108922866e+00 2.663554926324146255e+00 4.585109326665594232e+00 7.602930300737846814e+00 8.598429573189839914e+00 2.671093651212974152e+01 5.500364551641244049e+00 8.798412622845154019e+00 7.410208656919358816e+00 2.520597551201704078e+01 6.409230147565267544e+00 7.313396896642358591e+00 1.004841536731750296e+01 1.496154696094586534e+01
